Date,Year,Births,State
2001-11-01,2001,43304,Arkansas
2001-12-01,2001,43380,Arkansas
2001-01-01,2001,5430,California
2001-02-01,2001,5176,California
2001-03-01,2001,5701,California
2001-04-01,2001,5448,California
2001-05-01,2001,5885,California
2001-06-01,2001,5591,California
2001-07-01,2001,5832,California
2001-08-01,2001,5997,California
2001-09-01,2001,5787,California
2001-10-01,2001,5591,California
2001-11-01,2001,5258,California
2001-12-01,2001,5311,California
2001-01-01,2001,944,Colorado
2001-02-01,2001,792,Colorado
2001-03-01,2001,885,Colorado
2001-04-01,2001,878,Colorado
2001-05-01,2001,913,Colorado
2001-06-01,2001,897,Colorado
2001-07-01,2001,927,Colorado
2001-08-01,2001,988,Colorado
2001-09-01,2001,887,Colorado
2001-10-01,2001,923,Colorado
2001-11-01,2001,822,Colorado
2001-12-01,2001,893,Colorado
2001-01-01,2001,17364,Delaware
2001-02-01,2001,15735,Delaware
2001-03-01,2001,16886,Delaware
2001-04-01,2001,16002,Delaware
2001-05-01,2001,16793,Delaware
2001-06-01,2001,16254,Delaware
2001-07-01,2001,17483,Delaware
2001-08-01,2001,18645,Delaware
2001-09-01,2001,17656,Delaware
2001-10-01,2001,18356,Delaware
2001-11-01,2001,17177,Delaware
2001-12-01,2001,17442,Delaware
2001-01-01,2001,11194,District Of Columbia
2001-02-01,2001,10124,District Of Columbia
2001-03-01,2001,11311,District Of Columbia
2001-04-01,2001,10472,District Of Columbia
2001-05-01,2001,11551,District Of Columbia
2001-06-01,2001,10769,District Of Columbia
2001-07-01,2001,11546,District Of Columbia
2001-08-01,2001,11994,District Of Columbia
2001-09-01,2001,11399,District Of Columbia
2001-10-01,2001,11413,District Of Columbia
2001-11-01,2001,10707,District Of Columbia
2001-12-01,2001,11046,District Of Columbia
2001-01-01,2001,1452,Florida
2001-02-01,2001,1245,Florida
2001-03-01,2001,1437,Florida
2001-04-01,2001,1396,Florida
2001-05-01,2001,1394,Florida
2001-06-01,2001,1289,Florida
2001-07-01,2001,1455,Florida
2001-08-01,2001,1497,Florida
2001-09-01,2001,1507,Florida
2001-10-01,2001,1450,Florida
2001-11-01,2001,1493,Florida
2001-12-01,2001,1457,Florida
2001-01-01,2001,1549,Georgia
2001-02-01,2001,1554,Georgia
2001-03-01,2001,1833,Georgia
2001-04-01,2001,1773,Georgia
2001-05-01,2001,1990,Georgia
2001-06-01,2001,1785,Georgia
2001-07-01,2001,1828,Georgia
2001-08-01,2001,1825,Georgia
2001-09-01,2001,1667,Georgia
2001-10-01,2001,1697,Georgia
2001-11-01,2001,1599,Georgia
2001-12-01,2001,1588,Georgia
2001-01-01,2001,7201,Hawaii
2001-02-01,2001,6587,Hawaii
2001-03-01,2001,7380,Hawaii
2001-04-01,2001,6935,Hawaii
2001-05-01,2001,7495,Hawaii
2001-06-01,2001,7256,Hawaii
2001-07-01,2001,7517,Hawaii
2001-08-01,2001,7839,Hawaii
2001-09-01,2001,7121,Hawaii
2001-10-01,2001,7406,Hawaii
2001-11-01,2001,6792,Hawaii
2001-12-01,2001,6930,Hawaii
2001-01-01,2001,3024,Idaho
2001-02-01,2001,2823,Idaho
2001-03-01,2001,3183,Idaho
2001-04-01,2001,3095,Idaho
2001-05-01,2001,3316,Idaho
2001-06-01,2001,3169,Idaho
2001-07-01,2001,3237,Idaho
2001-08-01,2001,3324,Idaho
2001-09-01,2001,3202,Idaho
2001-10-01,2001,3171,Idaho
2001-11-01,2001,3043,Idaho
2001-12-01,2001,3032,Idaho
2001-01-01,2001,3372,Illinois
2001-02-01,2001,2932,Illinois
2001-03-01,2001,3320,Illinois
2001-04-01,2001,3130,Illinois
2001-05-01,2001,3171,Illinois
2001-06-01,2001,3151,Illinois
2001-07-01,2001,3350,Illinois
2001-08-01,2001,3418,Illinois
2001-09-01,2001,3309,Illinois
2001-10-01,2001,3396,Illinois
2001-11-01,2001,3101,Illinois
2001-12-01,2001,3219,Illinois
2001-01-01,2001,4621,Indiana
2001-02-01,2001,4112,Indiana
2001-03-01,2001,4558,Indiana
2001-04-01,2001,4270,Indiana
2001-05-01,2001,4594,Indiana
2001-06-01,2001,4483,Indiana
2001-07-01,2001,4851,Indiana
2001-08-01,2001,4962,Indiana
2001-09-01,2001,4776,Indiana
2001-10-01,2001,4621,Indiana
2001-11-01,2001,4355,Indiana
2001-12-01,2001,4455,Indiana
2001-01-01,2001,5543,Iowa
2001-02-01,2001,4841,Iowa
2001-03-01,2001,5342,Iowa
2001-04-01,2001,4946,Iowa
2001-05-01,2001,5267,Iowa
2001-06-01,2001,5002,Iowa
2001-07-01,2001,5728,Iowa
2001-08-01,2001,6106,Iowa
2001-09-01,2001,5755,Iowa
2001-10-01,2001,5793,Iowa
2001-11-01,2001,5456,Iowa
2001-12-01,2001,5573,Iowa
2001-01-01,2001,1051,Kansas
2001-02-01,2001,1062,Kansas
2001-03-01,2001,1235,Kansas
2001-04-01,2001,1151,Kansas
2001-05-01,2001,1317,Kansas
2001-06-01,2001,1190,Kansas
2001-07-01,2001,1131,Kansas
2001-08-01,2001,1203,Kansas
2001-09-01,2001,1223,Kansas
2001-10-01,2001,1135,Kansas
2001-11-01,2001,1092,Kansas
2001-12-01,2001,969,Kansas
2001-01-01,2001,6208,Kentucky
2001-02-01,2001,5447,Kentucky
2001-03-01,2001,6172,Kentucky
2001-04-01,2001,5945,Kentucky
2001-05-01,2001,6267,Kentucky
2001-06-01,2001,6152,Kentucky
2001-07-01,2001,6328,Kentucky
2001-08-01,2001,6462,Kentucky
2001-09-01,2001,6165,Kentucky
2001-10-01,2001,6231,Kentucky
2001-11-01,2001,5895,Kentucky
2001-12-01,2001,5946,Kentucky
2001-01-01,2001,6511,Louisiana
2001-02-01,2001,6071,Louisiana
2001-03-01,2001,6909,Louisiana
2001-04-01,2001,6638,Louisiana
2001-05-01,2001,7279,Louisiana
2001-06-01,2001,7074,Louisiana
2001-07-01,2001,7140,Louisiana
2001-08-01,2001,7311,Louisiana
2001-09-01,2001,6796,Louisiana
2001-10-01,2001,6785,Louisiana
2001-11-01,2001,6395,Louisiana
2001-12-01,2001,6168,Louisiana
2001-01-01,2001,11142,Maine
2001-02-01,2001,10012,Maine
2001-03-01,2001,11567,Maine
2001-04-01,2001,11051,Maine
2001-05-01,2001,11841,Maine
2001-06-01,2001,11173,Maine
2001-07-01,2001,11863,Maine
2001-08-01,2001,11865,Maine
2001-09-01,2001,11166,Maine
2001-10-01,2001,11125,Maine
2001-11-01,2001,10256,Maine
2001-12-01,2001,10366,Maine
2001-01-01,2001,5580,Maryland
2001-02-01,2001,5123,Maryland
2001-03-01,2001,5747,Maryland
2001-04-01,2001,5828,Maryland
2001-05-01,2001,5973,Maryland
2001-06-01,2001,5739,Maryland
2001-07-01,2001,5841,Maryland
2001-08-01,2001,6017,Maryland
2001-09-01,2001,5620,Maryland
2001-10-01,2001,5626,Maryland
2001-11-01,2001,5186,Maryland
2001-12-01,2001,5282,Maryland
2001-01-01,2001,3668,Massachusetts
2001-02-01,2001,3262,Massachusetts
2001-03-01,2001,3460,Massachusetts
2001-04-01,2001,3297,Massachusetts
2001-05-01,2001,3407,Massachusetts
2001-06-01,2001,3402,Massachusetts
2001-07-01,2001,3699,Massachusetts
2001-08-01,2001,3706,Massachusetts
2001-09-01,2001,3620,Massachusetts
2001-10-01,2001,3670,Massachusetts
2001-11-01,2001,3433,Massachusetts
2001-12-01,2001,3658,Massachusetts
2001-01-01,2001,6253,Michigan
2001-02-01,2001,5823,Michigan
2001-03-01,2001,6405,Michigan
2001-04-01,2001,6060,Michigan
2001-05-01,2001,6325,Michigan
2001-06-01,2001,6020,Michigan
2001-07-01,2001,6691,Michigan
2001-08-01,2001,6821,Michigan
2001-09-01,2001,6536,Michigan
2001-10-01,2001,6426,Michigan
2001-11-01,2001,5952,Michigan
2001-12-01,2001,6152,Michigan
2001-01-01,2001,891,Minnesota
2001-02-01,2001,814,Minnesota
2001-03-01,2001,947,Minnesota
2001-04-01,2001,904,Minnesota
2001-05-01,2001,993,Minnesota
2001-06-01,2001,966,Minnesota
2001-07-01,2001,946,Minnesota
2001-08-01,2001,1011,Minnesota
2001-09-01,2001,889,Minnesota
2001-10-01,2001,862,Minnesota
2001-11-01,2001,844,Minnesota
2001-12-01,2001,903,Minnesota
2001-01-01,2001,2027,Mississippi
2001-02-01,2001,1912,Mississippi
2001-03-01,2001,2097,Mississippi
2001-04-01,2001,2045,Mississippi
2001-05-01,2001,2092,Mississippi
2001-06-01,2001,2078,Mississippi
2001-07-01,2001,2081,Mississippi
2001-08-01,2001,2177,Mississippi
2001-09-01,2001,2121,Mississippi
2001-10-01,2001,2074,Mississippi
2001-11-01,2001,2033,Mississippi
2001-12-01,2001,2083,Mississippi
2001-01-01,2001,2498,Missouri
2001-02-01,2001,2401,Missouri
2001-03-01,2001,2697,Missouri
2001-04-01,2001,2417,Missouri
2001-05-01,2001,2608,Missouri
2001-06-01,2001,2654,Missouri
2001-07-01,2001,2676,Missouri
2001-08-01,2001,2867,Missouri
2001-09-01,2001,2762,Missouri
2001-10-01,2001,2608,Missouri
2001-11-01,2001,2523,Missouri
2001-12-01,2001,2671,Missouri
2001-01-01,2001,1148,Montana
2001-02-01,2001,1092,Montana
2001-03-01,2001,1240,Montana
2001-04-01,2001,1188,Montana
2001-05-01,2001,1283,Montana
2001-06-01,2001,1219,Montana
2001-07-01,2001,1338,Montana
2001-08-01,2001,1300,Montana
2001-09-01,2001,1250,Montana
2001-10-01,2001,1312,Montana
2001-11-01,2001,1125,Montana
2001-12-01,2001,1161,Montana
2001-01-01,2001,9597,Nebraska
2001-02-01,2001,8574,Nebraska
2001-03-01,2001,9746,Nebraska
2001-04-01,2001,9718,Nebraska
2001-05-01,2001,10205,Nebraska
2001-06-01,2001,9684,Nebraska
2001-07-01,2001,10146,Nebraska
2001-08-01,2001,10535,Nebraska
2001-09-01,2001,9712,Nebraska
2001-10-01,2001,9683,Nebraska
2001-11-01,2001,9092,Nebraska
2001-12-01,2001,9103,Nebraska
2001-01-01,2001,2238,Nevada
2001-02-01,2001,2079,Nevada
2001-03-01,2001,2318,Nevada
2001-04-01,2001,2065,Nevada
2001-05-01,2001,2345,Nevada
2001-06-01,2001,2208,Nevada
2001-07-01,2001,2394,Nevada
2001-08-01,2001,2414,Nevada
2001-09-01,2001,2306,Nevada
2001-10-01,2001,2267,Nevada
2001-11-01,2001,2271,Nevada
2001-12-01,2001,2223,Nevada
2001-01-01,2001,20882,New Hampshire
2001-02-01,2001,18957,New Hampshire
2001-03-01,2001,21607,New Hampshire
2001-04-01,2001,20731,New Hampshire
2001-05-01,2001,22210,New Hampshire
2001-06-01,2001,21098,New Hampshire
2001-07-01,2001,22445,New Hampshire
2001-08-01,2001,22795,New Hampshire
2001-09-01,2001,21262,New Hampshire
2001-10-01,2001,21535,New Hampshire
2001-11-01,2001,20325,New Hampshire
2001-12-01,2001,20179,New Hampshire
2001-01-01,2001,604,New Mexico
2001-02-01,2001,558,New Mexico
2001-03-01,2001,652,New Mexico
2001-04-01,2001,654,New Mexico
2001-05-01,2001,697,New Mexico
2001-06-01,2001,646,New Mexico
2001-07-01,2001,657,New Mexico
2001-08-01,2001,684,New Mexico
2001-09-01,2001,642,New Mexico
2001-10-01,2001,650,New Mexico
2001-11-01,2001,597,New Mexico
2001-12-01,2001,588,New Mexico
2001-01-01,2001,4234,North Carolina
2001-02-01,2001,3755,North Carolina
2001-03-01,2001,4128,North Carolina
2001-04-01,2001,4035,North Carolina
2001-05-01,2001,4079,North Carolina
2001-06-01,2001,4026,North Carolina
2001-07-01,2001,4340,North Carolina
2001-08-01,2001,4526,North Carolina
2001-09-01,2001,4335,North Carolina
2001-10-01,2001,4258,North Carolina
2001-11-01,2001,4136,North Carolina
2001-12-01,2001,4266,North Carolina
2001-01-01,2001,3637,North Dakota
2001-02-01,2001,3512,North Dakota
2001-03-01,2001,3985,North Dakota
2001-04-01,2001,3707,North Dakota
2001-05-01,2001,4038,North Dakota
2001-06-01,2001,3793,North Dakota
2001-07-01,2001,3944,North Dakota
2001-08-01,2001,4051,North Dakota
2001-09-01,2001,3661,North Dakota
2001-10-01,2001,3740,North Dakota
2001-11-01,2001,3629,North Dakota
2001-12-01,2001,3625,North Dakota
2001-01-01,2001,11756,Ohio
2001-02-01,2001,10877,Ohio
2001-03-01,2001,12143,Ohio
2001-04-01,2001,11848,Ohio
2001-05-01,2001,12769,Ohio
2001-06-01,2001,12184,Ohio
2001-07-01,2001,12648,Ohio
2001-08-01,2001,12794,Ohio
2001-09-01,2001,12027,Ohio
2001-10-01,2001,12120,Ohio
2001-11-01,2001,11070,Ohio
2001-12-01,2001,11259,Ohio
2001-01-01,2001,1030,Oklahoma
2001-02-01,2001,858,Oklahoma
2001-03-01,2001,1108,Oklahoma
2001-04-01,2001,1120,Oklahoma
2001-05-01,2001,1120,Oklahoma
2001-06-01,2001,1054,Oklahoma
2001-07-01,2001,1117,Oklahoma
2001-08-01,2001,1171,Oklahoma
2001-09-01,2001,1134,Oklahoma
2001-10-01,2001,1058,Oklahoma
2001-11-01,2001,996,Oklahoma
2001-12-01,2001,947,Oklahoma
2001-01-01,2001,4797,Oregon
2001-02-01,2001,4349,Oregon
2001-03-01,2001,4698,Oregon
2001-04-01,2001,4317,Oregon
2001-05-01,2001,4617,Oregon
2001-06-01,2001,4420,Oregon
2001-07-01,2001,4893,Oregon
2001-08-01,2001,5091,Oregon
2001-09-01,2001,4728,Oregon
2001-10-01,2001,4636,Oregon
2001-11-01,2001,4550,Oregon
2001-12-01,2001,4660,Oregon
2001-01-01,2001,864,Pennsylvania
2001-02-01,2001,830,Pennsylvania
2001-03-01,2001,939,Pennsylvania
2001-04-01,2001,823,Pennsylvania
2001-05-01,2001,936,Pennsylvania
2001-06-01,2001,869,Pennsylvania
2001-07-01,2001,912,Pennsylvania
2001-08-01,2001,907,Pennsylvania
2001-09-01,2001,884,Pennsylvania
2001-10-01,2001,894,Pennsylvania
2001-11-01,2001,801,Pennsylvania
2001-12-01,2001,824,Pennsylvania
2001-01-01,2001,30779,Rhode Island
2001-02-01,2001,27125,Rhode Island
2001-03-01,2001,29658,Rhode Island
2001-04-01,2001,28468,Rhode Island
2001-05-01,2001,29997,Rhode Island
2001-06-01,2001,29458,Rhode Island
2001-07-01,2001,31705,Rhode Island
2001-08-01,2001,33185,Rhode Island
2001-09-01,2001,31749,Rhode Island
2001-10-01,2001,32521,Rhode Island
2001-11-01,2001,30210,Rhode Island
2001-12-01,2001,30555,Rhode Island
2001-01-01,2001,3833,South Carolina
2001-02-01,2001,3626,South Carolina
2001-03-01,2001,4210,South Carolina
2001-04-01,2001,3969,South Carolina
2001-05-01,2001,4486,South Carolina
2001-06-01,2001,4108,South Carolina
2001-07-01,2001,4170,South Carolina
2001-08-01,2001,4270,South Carolina
2001-09-01,2001,4005,South Carolina
2001-10-01,2001,3907,South Carolina
2001-11-01,2001,3733,South Carolina
2001-12-01,2001,3642,South Carolina
2001-01-01,2001,522,South Dakota
2001-02-01,2001,449,South Dakota
2001-03-01,2001,585,South Dakota
2001-04-01,2001,566,South Dakota
2001-05-01,2001,577,South Dakota
2001-06-01,2001,543,South Dakota
2001-07-01,2001,553,South Dakota
2001-08-01,2001,598,South Dakota
2001-09-01,2001,465,South Dakota
2001-10-01,2001,533,South Dakota
2001-11-01,2001,482,South Dakota
2001-12-01,2001,493,South Dakota
2001-01-01,2001,8201,Tennessee
2001-02-01,2001,7455,Tennessee
2001-03-01,2001,8239,Tennessee
2001-04-01,2001,7922,Tennessee
2001-05-01,2001,8524,Tennessee
2001-06-01,2001,8219,Tennessee
2001-07-01,2001,8660,Tennessee
2001-08-01,2001,8793,Tennessee
2001-09-01,2001,8352,Tennessee
2001-10-01,2001,8386,Tennessee
2001-11-01,2001,8174,Tennessee
2001-12-01,2001,7959,Tennessee
2001-01-01,2001,6479,Texas
2001-02-01,2001,6005,Texas
2001-03-01,2001,6941,Texas
2001-04-01,2001,6630,Texas
2001-05-01,2001,7126,Texas
2001-06-01,2001,6838,Texas
2001-07-01,2001,7037,Texas
2001-08-01,2001,6987,Texas
2001-09-01,2001,6493,Texas
2001-10-01,2001,6451,Texas
2001-11-01,2001,6257,Texas
2001-12-01,2001,6326,Texas
2001-01-01,2001,1620,Utah
2001-02-01,2001,1552,Utah
2001-03-01,2001,1742,Utah
2001-04-01,2001,1600,Utah
2001-05-01,2001,1826,Utah
2001-06-01,2001,1670,Utah
2001-07-01,2001,1869,Utah
2001-08-01,2001,1836,Utah
2001-09-01,2001,1763,Utah
2001-10-01,2001,1723,Utah
2001-11-01,2001,1681,Utah
2001-12-01,2001,1546,Utah
2001-01-01,2001,5474,Vermont
2001-02-01,2001,5262,Vermont
2001-03-01,2001,5892,Vermont
2001-04-01,2001,5780,Vermont
2001-05-01,2001,6096,Vermont
2001-06-01,2001,6035,Vermont
2001-07-01,2001,6109,Vermont
2001-08-01,2001,6073,Vermont
2001-09-01,2001,5849,Vermont
2001-10-01,2001,5795,Vermont
2001-11-01,2001,5255,Vermont
2001-12-01,2001,5452,Vermont
2001-01-01,2001,484,Virginia
2001-02-01,2001,445,Virginia
2001-03-01,2001,542,Virginia
2001-04-01,2001,507,Virginia
2001-05-01,2001,534,Virginia
2001-06-01,2001,536,Virginia
2001-07-01,2001,537,Virginia
2001-08-01,2001,559,Virginia
2001-09-01,2001,498,Virginia
2001-10-01,2001,502,Virginia
2001-11-01,2001,482,Virginia
2001-12-01,2001,489,Virginia
2002-01-01,2002,5073,Alabama
2002-02-01,2002,4556,Alabama
2002-03-01,2002,4932,Alabama
2002-04-01,2002,4655,Alabama
2002-05-01,2002,4957,Alabama
2002-06-01,2002,4632,Alabama
2002-07-01,2002,5126,Alabama
2002-08-01,2002,5238,Alabama
2002-09-01,2002,4982,Alabama
2002-10-01,2002,5110,Alabama
2002-11-01,2002,4616,Alabama
2002-12-01,2002,5090,Alabama
2002-01-01,2002,767,Alaska
2002-02-01,2002,752,Alaska
2002-03-01,2002,825,Alaska
2002-04-01,2002,848,Alaska
2002-05-01,2002,883,Alaska
2002-06-01,2002,802,Alaska
2002-07-01,2002,891,Alaska
2002-08-01,2002,912,Alaska
2002-09-01,2002,834,Alaska
2002-10-01,2002,866,Alaska
2002-11-01,2002,748,Alaska
2002-12-01,2002,810,Alaska
2002-01-01,2002,3160,Arizona
2002-02-01,2002,2908,Arizona
2002-03-01,2002,3081,Arizona
2002-04-01,2002,3044,Arizona
2002-05-01,2002,3099,Arizona
2002-06-01,2002,3031,Arizona
2002-07-01,2002,3302,Arizona
2002-08-01,2002,3262,Arizona
2002-09-01,2002,3226,Arizona
2002-10-01,2002,3257,Arizona
2002-11-01,2002,2871,Arizona
2002-12-01,2002,3196,Arizona
2002-01-01,2002,43274,Arkansas
2002-02-01,2002,39332,Arkansas
2002-03-01,2002,43210,Arkansas
2002-04-01,2002,41923,Arkansas
2002-05-01,2002,44547,Arkansas
2002-06-01,2002,42669,Arkansas
2002-07-01,2002,45790,Arkansas
2002-08-01,2002,46991,Arkansas
2002-09-01,2002,47333,Arkansas
2002-10-01,2002,46676,Arkansas
2002-11-01,2002,43402,Arkansas
2002-12-01,2002,44210,Arkansas
2002-01-01,2002,5509,California
2002-02-01,2002,5154,California
2002-03-01,2002,5868,California
2002-04-01,2002,5708,California
2002-05-01,2002,5925,California
2002-06-01,2002,5841,California
2002-07-01,2002,6072,California
2002-08-01,2002,6029,California
2002-09-01,2002,5880,California
2002-10-01,2002,5791,California
2002-11-01,2002,5245,California
2002-12-01,2002,5396,California
2002-01-01,2002,872,Colorado
2002-02-01,2002,878,Colorado
2002-03-01,2002,868,Colorado
2002-04-01,2002,1012,Colorado
2002-05-01,2002,874,Colorado
2002-06-01,2002,877,Colorado
2002-07-01,2002,948,Colorado
2002-08-01,2002,1008,Colorado
2002-09-01,2002,989,Colorado
2002-10-01,2002,883,Colorado
2002-11-01,2002,903,Colorado
2002-12-01,2002,978,Colorado
2002-01-01,2002,17588,Delaware
2002-02-01,2002,15683,Delaware
2002-03-01,2002,16598,Delaware
2002-04-01,2002,16105,Delaware
2002-05-01,2002,16530,Delaware
2002-06-01,2002,15922,Delaware
2002-07-01,2002,17877,Delaware
2002-08-01,2002,18501,Delaware
2002-09-01,2002,17866,Delaware
2002-10-01,2002,18244,Delaware
2002-11-01,2002,16613,Delaware
2002-12-01,2002,18052,Delaware
2002-01-01,2002,11130,District Of Columbia
2002-02-01,2002,10182,District Of Columbia
2002-03-01,2002,11089,District Of Columbia
2002-04-01,2002,10547,District Of Columbia
2002-05-01,2002,11040,District Of Columbia
2002-06-01,2002,10765,District Of Columbia
2002-07-01,2002,11844,District Of Columbia
2002-08-01,2002,12011,District Of Columbia
2002-09-01,2002,11609,District Of Columbia
2002-10-01,2002,11448,District Of Columbia
2002-11-01,2002,10495,District Of Columbia
2002-12-01,2002,11140,District Of Columbia
2002-01-01,2002,1489,Florida
2002-02-01,2002,1241,Florida
2002-03-01,2002,1428,Florida
2002-04-01,2002,1412,Florida
2002-05-01,2002,1420,Florida
2002-06-01,2002,1397,Florida
2002-07-01,2002,1537,Florida
2002-08-01,2002,1491,Florida
2002-09-01,2002,1538,Florida
2002-10-01,2002,1535,Florida
2002-11-01,2002,1509,Florida
2002-12-01,2002,1480,Florida
2002-01-01,2002,1663,Georgia
2002-02-01,2002,1577,Georgia
2002-03-01,2002,1769,Georgia
2002-04-01,2002,1786,Georgia
2002-05-01,2002,1964,Georgia
2002-06-01,2002,1718,Georgia
2002-07-01,2002,1827,Georgia
2002-08-01,2002,1853,Georgia
2002-09-01,2002,1778,Georgia
2002-10-01,2002,1767,Georgia
2002-11-01,2002,1632,Georgia
2002-12-01,2002,1636,Georgia
2002-01-01,2002,6915,Hawaii
2002-02-01,2002,6543,Hawaii
2002-03-01,2002,7005,Hawaii
2002-04-01,2002,6993,Hawaii
2002-05-01,2002,7057,Hawaii
2002-06-01,2002,7021,Hawaii
2002-07-01,2002,7610,Hawaii
2002-08-01,2002,7583,Hawaii
2002-09-01,2002,7315,Hawaii
2002-10-01,2002,7324,Hawaii
2002-11-01,2002,6558,Hawaii
2002-12-01,2002,7157,Hawaii
2002-01-01,2002,3048,Idaho
2002-02-01,2002,2840,Idaho
2002-03-01,2002,3169,Idaho
2002-04-01,2002,3055,Idaho
2002-05-01,2002,3213,Idaho
2002-06-01,2002,3039,Idaho
2002-07-01,2002,3478,Idaho
2002-08-01,2002,3300,Idaho
2002-09-01,2002,3149,Idaho
2002-10-01,2002,3279,Idaho
2002-11-01,2002,2951,Idaho
2002-12-01,2002,3038,Idaho
2002-01-01,2002,3176,Illinois
2002-02-01,2002,3035,Illinois
2002-03-01,2002,3298,Illinois
2002-04-01,2002,3177,Illinois
2002-05-01,2002,3306,Illinois
2002-06-01,2002,3178,Illinois
2002-07-01,2002,3537,Illinois
2002-08-01,2002,3510,Illinois
2002-09-01,2002,3470,Illinois
2002-10-01,2002,3343,Illinois
2002-11-01,2002,3085,Illinois
2002-12-01,2002,3297,Illinois
2002-01-01,2002,4429,Indiana
2002-02-01,2002,4042,Indiana
2002-03-01,2002,4448,Indiana
2002-04-01,2002,4328,Indiana
2002-05-01,2002,4543,Indiana
2002-06-01,2002,4342,Indiana
2002-07-01,2002,4933,Indiana
2002-08-01,2002,4920,Indiana
2002-09-01,2002,4747,Indiana
2002-10-01,2002,4654,Indiana
2002-11-01,2002,4244,Indiana
2002-12-01,2002,4603,Indiana
2002-01-01,2002,5439,Iowa
2002-02-01,2002,4933,Iowa
2002-03-01,2002,5116,Iowa
2002-04-01,2002,5098,Iowa
2002-05-01,2002,5259,Iowa
2002-06-01,2002,4983,Iowa
2002-07-01,2002,5754,Iowa
2002-08-01,2002,5935,Iowa
2002-09-01,2002,5738,Iowa
2002-10-01,2002,5730,Iowa
2002-11-01,2002,5209,Iowa
2002-12-01,2002,5678,Iowa
2002-01-01,2002,1043,Kansas
2002-02-01,2002,1025,Kansas
2002-03-01,2002,1159,Kansas
2002-04-01,2002,1080,Kansas
2002-05-01,2002,1132,Kansas
2002-06-01,2002,1145,Kansas
2002-07-01,2002,1248,Kansas
2002-08-01,2002,1303,Kansas
2002-09-01,2002,1190,Kansas
2002-10-01,2002,1164,Kansas
2002-11-01,2002,1042,Kansas
2002-12-01,2002,1028,Kansas
2002-01-01,2002,5966,Kentucky
2002-02-01,2002,5569,Kentucky
2002-03-01,2002,6165,Kentucky
2002-04-01,2002,6002,Kentucky
2002-05-01,2002,6256,Kentucky
2002-06-01,2002,6050,Kentucky
2002-07-01,2002,6571,Kentucky
2002-08-01,2002,6571,Kentucky
2002-09-01,2002,6134,Kentucky
2002-10-01,2002,6143,Kentucky
2002-11-01,2002,5820,Kentucky
2002-12-01,2002,6076,Kentucky
2002-01-01,2002,6394,Louisiana
2002-02-01,2002,6028,Louisiana
2002-03-01,2002,6737,Louisiana
2002-04-01,2002,6731,Louisiana
2002-05-01,2002,7161,Louisiana
2002-06-01,2002,6955,Louisiana
2002-07-01,2002,7230,Louisiana
2002-08-01,2002,7254,Louisiana
2002-09-01,2002,6988,Louisiana
2002-10-01,2002,6774,Louisiana
2002-11-01,2002,6052,Louisiana
2002-12-01,2002,6341,Louisiana
2002-01-01,2002,10614,Maine
2002-02-01,2002,9895,Maine
2002-03-01,2002,11200,Maine
2002-04-01,2002,10769,Maine
2002-05-01,2002,11131,Maine
2002-06-01,2002,11004,Maine
2002-07-01,2002,11620,Maine
2002-08-01,2002,11405,Maine
2002-09-01,2002,11043,Maine
2002-10-01,2002,10718,Maine
2002-11-01,2002,10086,Maine
2002-12-01,2002,10482,Maine
2002-01-01,2002,5437,Maryland
2002-02-01,2002,5115,Maryland
2002-03-01,2002,5656,Maryland
2002-04-01,2002,5600,Maryland
