State,Month,Year,stateBirths,StateName
2,8,2000,856,Alaska
2,9,2000,861,Alaska
2,10,2000,826,Alaska
2,11,2000,800,Alaska
2,12,2000,775,Alaska
3,1,2000,7054,
3,2,2000,6528,
3,3,2000,7020,
3,4,2000,6434,
3,5,2000,6801,
3,6,2000,6866,
3,7,2000,7307,
3,8,2000,7622,
3,9,2000,7699,
3,10,2000,7378,
3,11,2000,7220,
3,12,2000,7344,
4,1,2000,3101,Arizona
4,2,2000,3026,Arizona
4,3,2000,3091,Arizona
4,4,2000,2855,Arizona
4,5,2000,3128,Arizona
4,6,2000,3169,Arizona
4,7,2000,3264,Arizona
4,8,2000,3404,Arizona
4,9,2000,3175,Arizona
4,10,2000,3222,Arizona
4,11,2000,3204,Arizona
4,12,2000,3144,Arizona
5,1,2000,43085,Arkansas
5,2,2000,40632,Arkansas
5,3,2000,44548,Arkansas
5,4,2000,41075,Arkansas
5,5,2000,44870,Arkansas
5,6,2000,43978,Arkansas
5,7,2000,45017,Arkansas
5,8,2000,46816,Arkansas
5,9,2000,46040,Arkansas
5,10,2000,45951,Arkansas
5,11,2000,44996,Arkansas
5,12,2000,44951,Arkansas
6,1,2000,5086,California
6,2,2000,4990,California
6,3,2000,5502,California
6,4,2000,5298,California
6,5,2000,5732,California
6,6,2000,5530,California
6,7,2000,5636,California
6,8,2000,5667,California
6,9,2000,5693,California
6,10,2000,5610,California
6,11,2000,5349,California
6,12,2000,5345,California
7,1,2000,3494,
7,2,2000,3471,
7,3,2000,3617,
7,4,2000,3480,
7,5,2000,3700,
7,6,2000,3722,
7,7,2000,3705,
7,8,2000,3738,
7,9,2000,3671,
7,10,2000,3488,
7,11,2000,3546,
7,12,2000,3394,
8,1,2000,880,Colorado
8,2,2000,899,Colorado
8,3,2000,978,Colorado
8,4,2000,848,Colorado
8,5,2000,967,Colorado
8,6,2000,902,Colorado
8,7,2000,904,Colorado
8,8,2000,1035,Colorado
8,9,2000,898,Colorado
8,10,2000,941,Colorado
8,11,2000,896,Colorado
8,12,2000,903,Colorado
9,1,2000,656,Connecticut
9,2,2000,627,Connecticut
9,3,2000,626,Connecticut
9,4,2000,605,Connecticut
9,5,2000,658,Connecticut
9,6,2000,631,Connecticut
9,7,2000,653,Connecticut
9,8,2000,666,Connecticut
9,9,2000,637,Connecticut
9,10,2000,634,Connecticut
9,11,2000,673,Connecticut
9,12,2000,600,Connecticut
10,1,2000,16911,Delaware
10,2,2000,16050,Delaware
10,3,2000,16748,Delaware
10,4,2000,15575,Delaware
10,5,2000,16578,Delaware
10,6,2000,16362,Delaware
10,7,2000,16638,Delaware
10,8,2000,18170,Delaware
10,9,2000,17957,Delaware
10,10,2000,17856,Delaware
10,11,2000,17482,Delaware
10,12,2000,17798,Delaware
11,1,2000,10767,District Of Columbia
11,2,2000,10441,District Of Columbia
11,3,2000,11237,District Of Columbia
11,4,2000,10360,District Of Columbia
11,5,2000,10629,District Of Columbia
11,6,2000,10950,District Of Columbia
11,7,2000,11449,District Of Columbia
11,8,2000,11781,District Of Columbia
11,9,2000,11412,District Of Columbia
11,10,2000,11316,District Of Columbia
11,11,2000,10983,District Of Columbia
11,12,2000,11319,District Of Columbia
12,1,2000,1443,Florida
12,2,2000,1332,Florida
12,3,2000,1413,Florida
12,4,2000,1417,Florida
12,5,2000,1455,Florida
12,6,2000,1409,Florida
12,7,2000,1484,Florida
12,8,2000,1509,Florida
12,9,2000,1546,Florida
12,10,2000,1532,Florida
12,11,2000,1464,Florida
12,12,2000,1547,Florida
13,1,2000,1542,Georgia
13,2,2000,1614,Georgia
13,3,2000,1690,Georgia
13,4,2000,1686,Georgia
13,5,2000,1902,Georgia
13,6,2000,1720,Georgia
13,7,2000,1728,Georgia
13,8,2000,1763,Georgia
13,9,2000,1694,Georgia
13,10,2000,1775,Georgia
13,11,2000,1647,Georgia
13,12,2000,1605,Georgia
14,1,2000,15045,
14,2,2000,14069,
14,3,2000,15656,
14,4,2000,14492,
14,5,2000,15619,
14,6,2000,16009,
14,7,2000,16206,
14,8,2000,16527,
14,9,2000,15631,
14,10,2000,15439,
14,11,2000,15308,
14,12,2000,15035,
15,1,2000,6989,Hawaii
15,2,2000,6936,Hawaii
15,3,2000,7314,Hawaii
15,4,2000,6703,Hawaii
15,5,2000,7307,Hawaii
15,6,2000,7588,Hawaii
15,7,2000,7729,Hawaii
15,8,2000,7874,Hawaii
15,9,2000,7556,Hawaii
15,10,2000,7346,Hawaii
15,11,2000,7104,Hawaii
15,12,2000,7253,Hawaii
16,1,2000,3144,Idaho
16,2,2000,2943,Idaho
16,3,2000,3325,Idaho
16,4,2000,3074,Idaho
16,5,2000,3090,Idaho
16,6,2000,3317,Idaho
16,7,2000,3297,Idaho
16,8,2000,3379,Idaho
16,9,2000,3258,Idaho
16,10,2000,3207,Idaho
16,11,2000,3116,Idaho
16,12,2000,3116,Idaho
17,1,2000,3244,Illinois
17,2,2000,3162,Illinois
17,3,2000,3343,Illinois
17,4,2000,3155,Illinois
17,5,2000,3392,Illinois
17,6,2000,3285,Illinois
17,7,2000,3416,Illinois
17,8,2000,3412,Illinois
17,9,2000,3342,Illinois
17,10,2000,3370,Illinois
17,11,2000,3290,Illinois
17,12,2000,3255,Illinois
18,1,2000,4641,Indiana
18,2,2000,4428,Indiana
18,3,2000,4634,Indiana
18,4,2000,4171,Indiana
18,5,2000,4622,Indiana
18,6,2000,4841,Indiana
18,7,2000,4825,Indiana
18,8,2000,4970,Indiana
18,9,2000,4881,Indiana
18,10,2000,4652,Indiana
18,11,2000,4618,Indiana
18,12,2000,4746,Indiana
19,1,2000,5693,Iowa
19,2,2000,5448,Iowa
19,3,2000,5405,Iowa
19,4,2000,5039,Iowa
19,5,2000,5386,Iowa
19,6,2000,5503,Iowa
19,7,2000,5738,Iowa
19,8,2000,6358,Iowa
19,9,2000,5955,Iowa
19,10,2000,5804,Iowa
19,11,2000,5735,Iowa
19,12,2000,5834,Iowa
20,1,2000,1116,Kansas
20,2,2000,1057,Kansas
20,3,2000,1198,Kansas
20,4,2000,1102,Kansas
20,5,2000,1224,Kansas
20,6,2000,1209,Kansas
20,7,2000,1123,Kansas
20,8,2000,1200,Kansas
20,9,2000,1151,Kansas
20,10,2000,1114,Kansas
20,11,2000,1057,Kansas
20,12,2000,1052,Kansas
21,1,2000,6039,Kentucky
21,2,2000,5904,Kentucky
21,3,2000,6352,Kentucky
21,4,2000,5893,Kentucky
21,5,2000,6288,Kentucky
21,6,2000,6343,Kentucky
21,7,2000,6360,Kentucky
21,8,2000,6428,Kentucky
21,9,2000,6295,Kentucky
21,10,2000,6253,Kentucky
21,11,2000,6021,Kentucky
21,12,2000,6140,Kentucky
22,1,2000,6576,Louisiana
22,2,2000,6301,Louisiana
22,3,2000,6843,Louisiana
22,4,2000,6690,Louisiana
22,5,2000,7205,Louisiana
22,6,2000,7042,Louisiana
22,7,2000,7069,Louisiana
22,8,2000,7169,Louisiana
22,9,2000,6779,Louisiana
22,10,2000,6856,Louisiana
22,11,2000,6467,Louisiana
22,12,2000,6617,Louisiana
23,1,2000,10904,Maine
23,2,2000,10905,Maine
23,3,2000,11509,Maine
23,4,2000,11133,Maine
23,5,2000,11856,Maine
23,6,2000,11815,Maine
23,7,2000,11715,Maine
23,8,2000,11943,Maine
23,9,2000,11208,Maine
23,10,2000,11187,Maine
23,11,2000,10847,Maine
23,12,2000,11149,Maine
24,1,2000,5300,Maryland
24,2,2000,5147,Maryland
24,3,2000,5794,Maryland
24,4,2000,5510,Maryland
24,5,2000,5827,Maryland
24,6,2000,5784,Maryland
24,7,2000,5856,Maryland
24,8,2000,5979,Maryland
24,9,2000,5662,Maryland
24,10,2000,5759,Maryland
24,11,2000,5508,Maryland
24,12,2000,5478,Maryland
25,1,2000,3527,Massachusetts
25,2,2000,3577,Massachusetts
25,3,2000,3756,Massachusetts
25,4,2000,3223,Massachusetts
25,5,2000,3388,Massachusetts
25,6,2000,3763,Massachusetts
25,7,2000,3852,Massachusetts
25,8,2000,4086,Massachusetts
25,9,2000,3741,Massachusetts
25,10,2000,3838,Massachusetts
25,11,2000,3685,Massachusetts
25,12,2000,3639,Massachusetts
26,1,2000,6187,Michigan
26,2,2000,6175,Michigan
26,3,2000,6322,Michigan
26,4,2000,6021,Michigan
26,5,2000,6492,Michigan
26,6,2000,6498,Michigan
26,7,2000,6487,Michigan
26,8,2000,6879,Michigan
26,9,2000,6611,Michigan
26,10,2000,6326,Michigan
26,11,2000,6152,Michigan
26,12,2000,6313,Michigan
27,1,2000,866,Minnesota
27,2,2000,842,Minnesota
27,3,2000,969,Minnesota
27,4,2000,898,Minnesota
27,5,2000,999,Minnesota
27,6,2000,985,Minnesota
27,7,2000,944,Minnesota
27,8,2000,918,Minnesota
27,9,2000,908,Minnesota
27,10,2000,871,Minnesota
27,11,2000,861,Minnesota
27,12,2000,896,Minnesota
28,1,2000,2059,Mississippi
28,2,2000,1892,Mississippi
28,3,2000,2098,Mississippi
28,4,2000,1955,Mississippi
28,5,2000,2110,Mississippi
28,6,2000,2084,Mississippi
28,7,2000,2117,Mississippi
28,8,2000,2185,Mississippi
28,9,2000,2014,Mississippi
28,10,2000,2006,Mississippi
28,11,2000,2080,Mississippi
28,12,2000,2046,Mississippi
29,1,2000,2420,Missouri
29,2,2000,2413,Missouri
29,3,2000,2536,Missouri
29,4,2000,2427,Missouri
29,5,2000,2611,Missouri
29,6,2000,2583,Missouri
29,7,2000,2635,Missouri
29,8,2000,2748,Missouri
29,9,2000,2680,Missouri
29,10,2000,2758,Missouri
29,11,2000,2485,Missouri
29,12,2000,2533,Missouri
30,1,2000,1143,Montana
30,2,2000,1104,Montana
30,3,2000,1220,Montana
30,4,2000,1247,Montana
30,5,2000,1317,Montana
30,6,2000,1257,Montana
30,7,2000,1319,Montana
30,8,2000,1314,Montana
30,9,2000,1185,Montana
30,10,2000,1206,Montana
30,11,2000,1173,Montana
30,12,2000,1124,Montana
31,1,2000,9381,Nebraska
31,2,2000,8906,Nebraska
31,3,2000,9773,Nebraska
31,4,2000,9225,Nebraska
31,5,2000,9968,Nebraska
31,6,2000,9718,Nebraska
31,7,2000,10155,Nebraska
31,8,2000,10206,Nebraska
31,9,2000,9787,Nebraska
31,10,2000,9735,Nebraska
31,11,2000,9301,Nebraska
31,12,2000,9477,Nebraska
32,1,2000,2120,Nevada
32,2,2000,2154,Nevada
32,3,2000,2317,Nevada
32,4,2000,2164,Nevada
32,5,2000,2286,Nevada
32,6,2000,2175,Nevada
32,7,2000,2378,Nevada
32,8,2000,2525,Nevada
32,9,2000,2347,Nevada
32,10,2000,2255,Nevada
32,11,2000,2313,Nevada
32,12,2000,2189,Nevada
33,1,2000,21489,New Hampshire
33,2,2000,20354,New Hampshire
33,3,2000,21843,New Hampshire
33,4,2000,20297,New Hampshire
33,5,2000,21967,New Hampshire
33,6,2000,22079,New Hampshire
33,7,2000,22409,New Hampshire
33,8,2000,22485,New Hampshire
33,9,2000,21870,New Hampshire
33,10,2000,21655,New Hampshire
33,11,2000,20879,New Hampshire
33,12,2000,21410,New Hampshire
34,1,2000,9958,New Jersey
34,2,2000,9435,New Jersey
34,3,2000,10075,New Jersey
34,4,2000,9259,New Jersey
34,5,2000,9795,New Jersey
34,6,2000,9807,New Jersey
34,7,2000,10440,New Jersey
34,8,2000,10815,New Jersey
34,9,2000,10409,New Jersey
34,10,2000,10195,New Jersey
34,11,2000,9953,New Jersey
34,12,2000,10170,New Jersey
35,1,2000,643,New Mexico
35,2,2000,584,New Mexico
35,3,2000,695,New Mexico
35,4,2000,609,New Mexico
35,5,2000,631,New Mexico
35,6,2000,660,New Mexico
35,7,2000,697,New Mexico
35,8,2000,680,New Mexico
35,9,2000,666,New Mexico
35,10,2000,609,New Mexico
35,11,2000,594,New Mexico
35,12,2000,608,New Mexico
36,1,2000,12798,New York
36,2,2000,12109,New York
36,3,2000,13185,New York
36,4,2000,12373,New York
36,5,2000,13319,New York
36,6,2000,13493,New York
36,7,2000,13566,New York
36,8,2000,13700,New York
36,9,2000,13099,New York
36,10,2000,12735,New York
36,11,2000,12494,New York
36,12,2000,12601,New York
37,1,2000,4084,North Carolina
37,2,2000,4021,North Carolina
37,3,2000,4194,North Carolina
37,4,2000,3883,North Carolina
37,5,2000,4148,North Carolina
37,6,2000,4179,North Carolina
37,7,2000,4294,North Carolina
37,8,2000,4462,North Carolina
37,9,2000,4150,North Carolina
37,10,2000,4194,North Carolina
37,11,2000,4056,North Carolina
37,12,2000,4117,North Carolina
38,1,2000,3657,North Dakota
38,2,2000,3587,North Dakota
38,3,2000,3961,North Dakota
38,4,2000,3770,North Dakota
38,5,2000,3966,North Dakota
38,6,2000,3995,North Dakota
38,7,2000,3961,North Dakota
38,8,2000,3890,North Dakota
38,9,2000,3938,North Dakota
38,10,2000,3769,North Dakota
38,11,2000,3575,North Dakota
38,12,2000,3735,North Dakota
39,1,2000,11791,Ohio
39,2,2000,11628,Ohio
39,3,2000,12431,Ohio
39,4,2000,11569,Ohio
39,5,2000,12623,Ohio
39,6,2000,12412,Ohio
39,7,2000,12718,Ohio
39,8,2000,13035,Ohio
39,9,2000,12327,Ohio
39,10,2000,12182,Ohio
39,11,2000,11827,Ohio
39,12,2000,11738,Ohio
40,1,2000,1002,Oklahoma
40,2,2000,946,Oklahoma
40,3,2000,1044,Oklahoma
40,4,2000,955,Oklahoma
40,5,2000,1146,Oklahoma
40,6,2000,1051,Oklahoma
40,7,2000,1058,Oklahoma
40,8,2000,1176,Oklahoma
40,9,2000,1055,Oklahoma
40,10,2000,1096,Oklahoma
40,11,2000,972,Oklahoma
40,12,2000,1004,Oklahoma
41,1,2000,4694,Oregon
41,2,2000,4505,Oregon
41,3,2000,4753,Oregon
41,4,2000,4186,Oregon
41,5,2000,4513,Oregon
41,6,2000,4652,Oregon
41,7,2000,4854,Oregon
41,8,2000,4860,Oregon
41,9,2000,4874,Oregon
41,10,2000,4816,Oregon
41,11,2000,4715,Oregon
41,12,2000,4692,Oregon
42,1,2000,813,Pennsylvania
42,2,2000,835,Pennsylvania
42,3,2000,843,Pennsylvania
42,4,2000,842,Pennsylvania
42,5,2000,876,Pennsylvania
42,6,2000,927,Pennsylvania
42,7,2000,914,Pennsylvania
42,8,2000,919,Pennsylvania
42,9,2000,841,Pennsylvania
42,10,2000,809,Pennsylvania
42,11,2000,830,Pennsylvania
42,12,2000,896,Pennsylvania
43,1,2000,6480,
43,2,2000,6376,
43,3,2000,6656,
43,4,2000,6152,
43,5,2000,6703,
43,6,2000,6593,
43,7,2000,6917,
43,8,2000,7098,
43,9,2000,6823,
43,10,2000,6538,
43,11,2000,6567,
43,12,2000,6708,
44,1,2000,29869,Rhode Island
44,2,2000,28341,Rhode Island
44,3,2000,29715,Rhode Island
44,4,2000,27297,Rhode Island
44,5,2000,29469,Rhode Island
44,6,2000,29821,Rhode Island
44,7,2000,31558,Rhode Island
44,8,2000,32931,Rhode Island
44,9,2000,31922,Rhode Island
44,10,2000,31765,Rhode Island
44,11,2000,30186,Rhode Island
44,12,2000,30540,Rhode Island
45,1,2000,3551,South Carolina
45,2,2000,3680,South Carolina
45,3,2000,4119,South Carolina
45,4,2000,4053,South Carolina
45,5,2000,4223,South Carolina
45,6,2000,4226,South Carolina
45,7,2000,4065,South Carolina
45,8,2000,4152,South Carolina
45,9,2000,3936,South Carolina
45,10,2000,3885,South Carolina
45,11,2000,3781,South Carolina
45,12,2000,3682,South Carolina
46,1,2000,508,South Dakota
46,2,2000,508,South Dakota
46,3,2000,517,South Dakota
46,4,2000,533,South Dakota
46,5,2000,576,South Dakota
46,6,2000,565,South Dakota
46,7,2000,584,South Dakota
46,8,2000,576,South Dakota
46,9,2000,558,South Dakota
46,10,2000,531,South Dakota
46,11,2000,487,South Dakota
46,12,2000,557,South Dakota
47,1,2000,8026,Tennessee
47,2,2000,7719,Tennessee
47,3,2000,8510,Tennessee
47,4,2000,7718,Tennessee
47,5,2000,8253,Tennessee
47,6,2000,8290,Tennessee
47,7,2000,8456,Tennessee
47,8,2000,8763,Tennessee
47,9,2000,8563,Tennessee
47,10,2000,8369,Tennessee
47,11,2000,8145,Tennessee
47,12,2000,8126,Tennessee
48,1,2000,6454,Texas
48,2,2000,6366,Texas
48,3,2000,6892,Texas
48,4,2000,6703,Texas
48,5,2000,7167,Texas
48,6,2000,6952,Texas
48,7,2000,6813,Texas
48,8,2000,7151,Texas
48,9,2000,6754,Texas
48,10,2000,6713,Texas
48,11,2000,6482,Texas
48,12,2000,6589,Texas
49,1,2000,1657,Utah
49,2,2000,1709,Utah
49,3,2000,1746,Utah
49,4,2000,1633,Utah
49,5,2000,1761,Utah
49,6,2000,1763,Utah
49,7,2000,1807,Utah
49,8,2000,1890,Utah
49,9,2000,1882,Utah
49,10,2000,1736,Utah
49,11,2000,1654,Utah
49,12,2000,1627,Utah
50,1,2000,5690,Vermont
50,2,2000,5449,Vermont
50,3,2000,5799,Vermont
50,4,2000,5512,Vermont
50,5,2000,6078,Vermont
50,6,2000,6151,Vermont
50,7,2000,6009,Vermont
50,8,2000,6080,Vermont
50,9,2000,5776,Vermont
50,10,2000,5757,Vermont
50,11,2000,5434,Vermont
50,12,2000,5591,Vermont
51,1,2000,502,Virginia
51,2,2000,504,Virginia
51,3,2000,581,Virginia
51,4,2000,499,Virginia
51,5,2000,502,Virginia
51,6,2000,525,Virginia
51,7,2000,502,Virginia
51,8,2000,554,Virginia
51,9,2000,498,Virginia
51,10,2000,551,Virginia
51,11,2000,500,Virginia
51,12,2000,535,Virginia
1,1,2001,5380,Alabama
1,2,2001,4603,Alabama
1,3,2001,5028,Alabama
1,4,2001,4796,Alabama
1,5,2001,5061,Alabama
1,6,2001,4828,Alabama
1,7,2001,5220,Alabama
1,8,2001,5408,Alabama
1,9,2001,5062,Alabama
1,10,2001,5220,Alabama
1,11,2001,4906,Alabama
1,12,2001,4942,Alabama
2,1,2001,793,Alaska
2,2,2001,781,Alaska
2,3,2001,919,Alaska
2,4,2001,798,Alaska
2,5,2001,869,Alaska
2,6,2001,848,Alaska
2,7,2001,850,Alaska
2,8,2001,895,Alaska
2,9,2001,860,Alaska
2,10,2001,824,Alaska
2,11,2001,765,Alaska
2,12,2001,801,Alaska
3,1,2001,7242,
3,2,2001,6539,
3,3,2001,7185,
3,4,2001,6561,
3,5,2001,6812,
3,6,2001,6673,
3,7,2001,7387,
3,8,2001,7832,
3,9,2001,7508,
3,10,2001,7397,
3,11,2001,7090,
3,12,2001,7371,
4,1,2001,3168,Arizona
4,2,2001,2841,Arizona
4,3,2001,3057,Arizona
4,4,2001,2871,Arizona
4,5,2001,2953,Arizona
4,6,2001,2987,Arizona
4,7,2001,3253,Arizona
4,8,2001,3331,Arizona
4,9,2001,3174,Arizona
4,10,2001,3332,Arizona
4,11,2001,2978,Arizona
4,12,2001,3065,Arizona
5,1,2001,44428,Arkansas
5,2,2001,39383,Arkansas
5,3,2001,43673,Arkansas
5,4,2001,41705,Arkansas
5,5,2001,44182,Arkansas
5,6,2001,42889,Arkansas
5,7,2001,45358,Arkansas
5,8,2001,48057,Arkansas
5,9,2001,45561,Arkansas
5,10,2001,45839,Arkansas
5,11,2001,43304,Arkansas
5,12,2001,43380,Arkansas
6,1,2001,5430,California
6,2,2001,5176,California
6,3,2001,5701,California
6,4,2001,5448,California
6,5,2001,5885,California
6,6,2001,5591,California
6,7,2001,5832,California
6,8,2001,5997,California
6,9,2001,5787,California
6,10,2001,5591,California
6,11,2001,5258,California
6,12,2001,5311,California
7,1,2001,3439,
7,2,2001,3109,
7,3,2001,3602,
7,4,2001,3601,
7,5,2001,3834,
7,6,2001,3580,
7,7,2001,3802,
7,8,2001,3774,
7,9,2001,3623,
7,10,2001,3667,
7,11,2001,3318,
7,12,2001,3299,
8,1,2001,944,Colorado
8,2,2001,792,Colorado
8,3,2001,885,Colorado
8,4,2001,878,Colorado
8,5,2001,913,Colorado
8,6,2001,897,Colorado
8,7,2001,927,Colorado
8,8,2001,988,Colorado
8,9,2001,887,Colorado
8,10,2001,923,Colorado
8,11,2001,822,Colorado
8,12,2001,893,Colorado
9,1,2001,602,Connecticut
9,2,2001,568,Connecticut
9,3,2001,641,Connecticut
9,4,2001,618,Connecticut
9,5,2001,661,Connecticut
9,6,2001,646,Connecticut
9,7,2001,683,Connecticut
9,8,2001,689,Connecticut
9,9,2001,619,Connecticut
9,10,2001,630,Connecticut
9,11,2001,611,Connecticut
9,12,2001,657,Connecticut
10,1,2001,17364,Delaware
10,2,2001,15735,Delaware
10,3,2001,16886,Delaware
10,4,2001,16002,Delaware
10,5,2001,16793,Delaware
10,6,2001,16254,Delaware
10,7,2001,17483,Delaware
10,8,2001,18645,Delaware
10,9,2001,17656,Delaware
10,10,2001,18356,Delaware
10,11,2001,17177,Delaware
10,12,2001,17442,Delaware
11,1,2001,11194,District Of Columbia
11,2,2001,10124,District Of Columbia
11,3,2001,11311,District Of Columbia
11,4,2001,10472,District Of Columbia
11,5,2001,11551,District Of Columbia
11,6,2001,10769,District Of Columbia
11,7,2001,11546,District Of Columbia
11,8,2001,11994,District Of Columbia
11,9,2001,11399,District Of Columbia
11,10,2001,11413,District Of Columbia
11,11,2001,10707,District Of Columbia
11,12,2001,11046,District Of Columbia
12,1,2001,1452,Florida
12,2,2001,1245,Florida
12,3,2001,1437,Florida
12,4,2001,1396,Florida
12,5,2001,1394,Florida
12,6,2001,1289,Florida
12,7,2001,1455,Florida
12,8,2001,1497,Florida
12,9,2001,1507,Florida
12,10,2001,1450,Florida
12,11,2001,1493,Florida
12,12,2001,1457,Florida
13,1,2001,1549,Georgia
13,2,2001,1554,Georgia
13,3,2001,1833,Georgia
13,4,2001,1773,Georgia
13,5,2001,1990,Georgia
13,6,2001,1785,Georgia
13,7,2001,1828,Georgia
13,8,2001,1825,Georgia
13,9,2001,1667,Georgia
13,10,2001,1697,Georgia
13,11,2001,1599,Georgia
13,12,2001,1588,Georgia
14,1,2001,15241,
14,2,2001,13978,
14,3,2001,15514,
14,4,2001,15034,
14,5,2001,15917,
14,6,2001,15327,
14,7,2001,16319,
14,8,2001,16325,
14,9,2001,15507,
14,10,2001,15563,
14,11,2001,14634,
14,12,2001,14705,
15,1,2001,7201,Hawaii
15,2,2001,6587,Hawaii
15,3,2001,7380,Hawaii
15,4,2001,6935,Hawaii
15,5,2001,7495,Hawaii
15,6,2001,7256,Hawaii
15,7,2001,7517,Hawaii
15,8,2001,7839,Hawaii
15,9,2001,7121,Hawaii
15,10,2001,7406,Hawaii
15,11,2001,6792,Hawaii
15,12,2001,6930,Hawaii
16,1,2001,3024,Idaho
16,2,2001,2823,Idaho
16,3,2001,3183,Idaho
16,4,2001,3095,Idaho
16,5,2001,3316,Idaho
16,6,2001,3169,Idaho
16,7,2001,3237,Idaho
16,8,2001,3324,Idaho
16,9,2001,3202,Idaho
16,10,2001,3171,Idaho
16,11,2001,3043,Idaho
16,12,2001,3032,Idaho
17,1,2001,3372,Illinois
17,2,2001,2932,Illinois
17,3,2001,3320,Illinois
17,4,2001,3130,Illinois
17,5,2001,3171,Illinois
17,6,2001,3151,Illinois
17,7,2001,3350,Illinois
17,8,2001,3418,Illinois
17,9,2001,3309,Illinois
17,10,2001,3396,Illinois
17,11,2001,3101,Illinois
17,12,2001,3219,Illinois
18,1,2001,4621,Indiana
18,2,2001,4112,Indiana
18,3,2001,4558,Indiana
18,4,2001,4270,Indiana
18,5,2001,4594,Indiana
18,6,2001,4483,Indiana
18,7,2001,4851,Indiana
18,8,2001,4962,Indiana
18,9,2001,4776,Indiana
18,10,2001,4621,Indiana
18,11,2001,4355,Indiana
18,12,2001,4455,Indiana
19,1,2001,5543,Iowa
19,2,2001,4841,Iowa
19,3,2001,5342,Iowa
19,4,2001,4946,Iowa
19,5,2001,5267,Iowa
19,6,2001,5002,Iowa
19,7,2001,5728,Iowa
19,8,2001,6106,Iowa
19,9,2001,5755,Iowa
19,10,2001,5793,Iowa
19,11,2001,5456,Iowa
19,12,2001,5573,Iowa
20,1,2001,1051,Kansas
20,2,2001,1062,Kansas
20,3,2001,1235,Kansas
20,4,2001,1151,Kansas
20,5,2001,1317,Kansas
20,6,2001,1190,Kansas
20,7,2001,1131,Kansas
20,8,2001,1203,Kansas
20,9,2001,1223,Kansas
20,10,2001,1135,Kansas
20,11,2001,1092,Kansas
20,12,2001,969,Kansas
21,1,2001,6208,Kentucky
21,2,2001,5447,Kentucky
21,3,2001,6172,Kentucky
21,4,2001,5945,Kentucky
21,5,2001,6267,Kentucky
21,6,2001,6152,Kentucky
21,7,2001,6328,Kentucky
21,8,2001,6462,Kentucky
21,9,2001,6165,Kentucky
21,10,2001,6231,Kentucky
21,11,2001,5895,Kentucky
21,12,2001,5946,Kentucky
22,1,2001,6511,Louisiana
22,2,2001,6071,Louisiana
22,3,2001,6909,Louisiana
22,4,2001,6638,Louisiana
22,5,2001,7279,Louisiana
22,6,2001,7074,Louisiana
22,7,2001,7140,Louisiana
22,8,2001,7311,Louisiana
22,9,2001,6796,Louisiana
22,10,2001,6785,Louisiana
22,11,2001,6395,Louisiana
22,12,2001,6168,Louisiana
23,1,2001,11142,Maine
23,2,2001,10012,Maine
23,3,2001,11567,Maine
23,4,2001,11051,Maine
23,5,2001,11841,Maine
23,6,2001,11173,Maine
23,7,2001,11863,Maine
23,8,2001,11865,Maine
23,9,2001,11166,Maine
23,10,2001,11125,Maine
23,11,2001,10256,Maine
23,12,2001,10366,Maine
24,1,2001,5580,Maryland
24,2,2001,5123,Maryland
24,3,2001,5747,Maryland
24,4,2001,5828,Maryland
24,5,2001,5973,Maryland
24,6,2001,5739,Maryland
24,7,2001,5841,Maryland
24,8,2001,6017,Maryland
24,9,2001,5620,Maryland
24,10,2001,5626,Maryland
24,11,2001,5186,Maryland
24,12,2001,5282,Maryland
25,1,2001,3668,Massachusetts
25,2,2001,3262,Massachusetts
25,3,2001,3460,Massachusetts
25,4,2001,3297,Massachusetts
25,5,2001,3407,Massachusetts
25,6,2001,3402,Massachusetts
25,7,2001,3699,Massachusetts
25,8,2001,3706,Massachusetts
25,9,2001,3620,Massachusetts
25,10,2001,3670,Massachusetts
25,11,2001,3433,Massachusetts
25,12,2001,3658,Massachusetts
26,1,2001,6253,Michigan
26,2,2001,5823,Michigan
26,3,2001,6405,Michigan
26,4,2001,6060,Michigan
26,5,2001,6325,Michigan
26,6,2001,6020,Michigan
26,7,2001,6691,Michigan
26,8,2001,6821,Michigan
26,9,2001,6536,Michigan
26,10,2001,6426,Michigan
26,11,2001,5952,Michigan
26,12,2001,6152,Michigan
27,1,2001,891,Minnesota
27,2,2001,814,Minnesota
27,3,2001,947,Minnesota
27,4,2001,904,Minnesota
27,5,2001,993,Minnesota
27,6,2001,966,Minnesota
27,7,2001,946,Minnesota
27,8,2001,1011,Minnesota
27,9,2001,889,Minnesota
27,10,2001,862,Minnesota
27,11,2001,844,Minnesota
27,12,2001,903,Minnesota
28,1,2001,2027,Mississippi
28,2,2001,1912,Mississippi
28,3,2001,2097,Mississippi
28,4,2001,2045,Mississippi
28,5,2001,2092,Mississippi
28,6,2001,2078,Mississippi
28,7,2001,2081,Mississippi
28,8,2001,2177,Mississippi
28,9,2001,2121,Mississippi
28,10,2001,2074,Mississippi
28,11,2001,2033,Mississippi
28,12,2001,2083,Mississippi
29,1,2001,2498,Missouri
29,2,2001,2401,Missouri
29,3,2001,2697,Missouri
29,4,2001,2417,Missouri
29,5,2001,2608,Missouri
29,6,2001,2654,Missouri
29,7,2001,2676,Missouri
29,8,2001,2867,Missouri
29,9,2001,2762,Missouri
29,10,2001,2608,Missouri
29,11,2001,2523,Missouri
29,12,2001,2671,Missouri
